mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"request_explanation(rating[excellent], record label[Parlophone], publication year[2008])",songs rating excellent. songs record label Parlophone. songs publication year 2008.,Excellent Parlophone 2008,What makes the songs from Parlophone in 2008 so excellent?,request_explanation,songs,1,3
"request_explanation(rating[excellent], performer[Pharrell Williams, T.I.], producer[Pharrell Williams])","songs rating excellent. songs performer Pharrell Williams, T.I.. songs producer Pharrell Williams. ","Excellent Pharrell Williams, T.I. Pharrell Williams",What makes the Pharrell Williams and T.I. songs produced by Pharrell Williams so excellent?,request_explanation,songs,1,3
"request_explanation(rating[excellent], performer[El Alfa, Major Lazer], record label[Mad Decent])","songs rating excellent. songs performer El Alfa, Major Lazer. songs record label Mad Decent. ","Excellent El Alfa, Major Lazer Mad Decent",What is it about El Alfa and Major Lazer's songs from Mad Decent that you find so excellent?,request_explanation,songs,1,3
"request_explanation(rating[excellent], performer[Mohombi, Costi Ioniță], publication year[2014])","songs rating excellent. songs performer Mohombi, Costi Ioniță. songs publication year 2014. ","Excellent Mohombi, Costi Ioniță 2014",What do you find so excellent about Mohombi and Costi Ioniță's songs from 2014?,request_explanation,songs,1,3
"request_explanation(rating[excellent], producer[Andrew Loog Oldham], genres[rock music])",songs rating excellent. songs producer Andrew Loog Oldham. songs genres rock music.,Excellent Andrew Loog Oldham Rock Music,What is it about the rock music produced by Andrew Loog Oldham that you find so excellent?,request_explanation,songs,1,3
"request_explanation(rating[excellent], from album[Frank], record label[Island Records])",songs rating excellent. songs from album Frank. songs record label Island Records.,Excellent Frank Island Records,What makes the songs from Frank and Island Records so excellent to you?,request_explanation,songs,1,3
"request_explanation(rating[good], genres[funk], performer[Lizzo])",songs rating good. songs genres funk. songs performer Lizzo.,Good Funk Lizzo,What do you like about Lizzo's funk songs that make them good?,request_explanation,songs,1,3
"request_explanation(rating[good], record label[Regal Recordings], publication year[2006])",songs rating good. songs record label Regal Recordings. songs publication year 2006.,Good Regal Recordings 2006,What do you like about the songs from Regal Recordings' 2006 release that makes them good?,request_explanation,songs,1,3
"request_explanation(rating[good], record label[Nice Life Recording Company], publication year[2022])",songs rating good. songs record label Nice Life Recording Company. songs publication year 2022.,Good Nice Life Recording Company 2022,What do you like about the songs from Nice Life Recording Company's 2022 releases that make them good?,request_explanation,songs,1,3
"request_explanation(rating[excellent], record label[Ultra Music], from album[Stargazing])",songs rating excellent. songs record label Ultra Music. songs from album Stargazing.,Excellent Ultra Music Stargazing,What is it about the songs from Ultra Music's Stargazing that you find so excellent?,request_explanation,songs,1,3
"request_explanation(rating[good], genres[new wave], from album[Kings of the Wild Frontier])",songs rating good. songs genres new wave. songs from album Kings of the Wild Frontier.,Good New Wave Kings Of The Wild Frontier,What do you like about the new wave songs from Adam and the Ants' Kings of the Wild Frontier that make them good?,request_explanation,songs,1,3
"request_explanation(rating[excellent], from album[Aftermath], performer[The Rolling Stones])",songs rating excellent. songs from album Aftermath. songs performer The Rolling Stones.,Excellent Aftermath The Rolling Stones,What makes the songs from The Rolling Stones' Aftermath so excellent for you?,request_explanation,songs,1,3
"request_explanation(rating[excellent], genres[hip hop music], publication year[2014])",songs rating excellent. songs genres hip hop music. songs publication year 2014.,Excellent Hip Hop Music 2014,What makes the hip hop music from 2014 so excellent in your opinion?,request_explanation,songs,1,3
"request_explanation(rating[good], record label[Food Records], performer[Blur])",songs rating good. songs record label Food Records. songs performer Blur.,Good Food Records Blur,What do you like about the songs from Blur's record label Food Records that makes them good?,request_explanation,songs,1,3
"request_explanation(rating[excellent], genres[soul music], producer[Salaam Remi])",songs rating excellent. songs genres soul music. songs producer Salaam Remi.,Excellent Soul Music Salaam Remi,What makes the soul music produced by Salaam Remi so excellent?,request_explanation,songs,1,3
"request_explanation(rating[excellent], producer[Jack White], genres[garage rock])",songs rating excellent. songs producer Jack White. songs genres garage rock.,Excellent Jack White Garage Rock,What makes Jack White's garage rock songs so excellent in your opinion?,request_explanation,songs,1,3
"request_explanation(rating[good], producer[Swizz Beatz], publication year[1998])",songs rating good. songs producer Swizz Beatz. songs publication year 1998.,Good Swizz Beatz 1998,What do you like about Swizz Beatz's songs from 1998 that makes them good?,request_explanation,songs,1,3
"request_explanation(rating[excellent], record label[Universal Music Australia], performer[Troye Sivan])",songs rating excellent. songs record label Universal Music Australia. songs performer Troye Sivan.,Excellent Universal Music Australia Troye Sivan,What makes the Troye Sivan songs from Universal Music Australia so excellent in your opinion?,request_explanation,songs,1,3
"request_explanation(rating[good], from album[Kings of the Wild Frontier], performer[Adam and the Ants])",songs rating good. songs from album Kings of the Wild Frontier. songs performer Adam and the Ants.,Good Kings Of The Wild Frontier Adam And The Ants,What makes the songs from Adam and the Ants' Kings of the Wild Frontier so good?,request_explanation,songs,1,3
"request_explanation(rating[excellent], record label[A&M Records], publication year[1983])",songs rating excellent. songs record label A&M Records. songs publication year 1983.,Excellent A&M Records 1983,What is it about the songs from A&M Records in 1983 that make them so excellent?,request_explanation,songs,1,3
"request_explanation(rating[excellent], publication year[2007], from album[Untitled Korn album])",songs rating excellent. songs publication year 2007. songs from album Untitled Korn album.,Excellent 2007 Untitled Korn Album,What makes the songs from Korn's Untitled album in 2007 so excellent?,request_explanation,songs,1,3
"request_explanation(rating[good], publication year[2013], record label[Merge Records])",songs rating good. songs publication year 2013. songs record label Merge Records.,Good 2013 Merge Records,What makes the Merge Records songs from 2013 good in your opinion?,request_explanation,songs,1,3
"request_explanation(rating[excellent], genres[electropop], record label[Polydor Records])",songs rating excellent. songs genres electropop. songs record label Polydor Records.,Excellent Electropop Polydor Records,What is it about the electropop songs from Polydor Records that you find so excellent?,request_explanation,songs,1,3
"request_explanation(rating[excellent], producer[Steve Mac], record label[Polydor Records])",songs rating excellent. songs producer Steve Mac. songs record label Polydor Records.,Excellent Steve Mac Polydor Records,What is it about Steve Mac's songs from Polydor Records that makes them so excellent?,request_explanation,songs,1,3
"request_explanation(rating[excellent], performer[The Killers], from album[Hot Fuss])",songs rating excellent. songs performer The Killers. songs from album Hot Fuss.,Excellent The Killers Hot Fuss,What do you like about the songs from The Killers' Hot Fuss that makes them excellent?,request_explanation,songs,1,3
"request_explanation(rating[excellent], from album[Brothers in Arms], producer[Mark Knopfler])",songs rating excellent. songs from album Brothers in Arms. songs producer Mark Knopfler.,Excellent Brothers In Arms Mark Knopfler,What do you like about the songs from Mark Knopfler's Brothers in Arms that make them excellent?,request_explanation,songs,1,3
"request_explanation(rating[excellent], producer[Giorgio Moroder], from album[Top Gun – Original Motion Picture Soundtrack])",songs rating excellent. songs producer Giorgio Moroder. songs from album Top Gun – Original Motion Picture Soundtrack.,Excellent Giorgio Moroder Top Gun – Original Motion Picture Soundtrack,What do you find so excellent about Giorgio Moroder's songs from the Top Gun – Original Motion Picture Soundtrack?,request_explanation,songs,1,3
"request_explanation(rating[good], record label[Def Jam Recordings], publication year[1998])",songs rating good. songs record label Def Jam Recordings. songs publication year 1998.,Good Def Jam Recordings 1998,What do you like about the songs from Def Jam Recordings in 1998 that makes them good?,request_explanation,songs,1,3
"request_explanation(rating[excellent], from album[Midnights], performer[Taylor Swift])",songs rating excellent. songs from album Midnights. songs performer Taylor Swift.,Excellent Midnights Taylor Swift,What makes the songs from Taylor Swift's Midnights so excellent?,request_explanation,songs,1,3
"request_explanation(rating[excellent], publication year[2017], performer[Kygo, Justin Jesso])","songs rating excellent. songs publication year 2017. songs performer Kygo, Justin Jesso. ","Excellent 2017 Kygo, Justin Jesso",What is it about Kygo and Justin Jesso's songs from 2017 that make them so excellent?,request_explanation,songs,1,3
"request_explanation(rating[good], record label[Merge Records], publication year[2013])",songs rating good. songs record label Merge Records. songs publication year 2013.,Good Merge Records 2013,What do you like about the songs from Merge Records in 2013 that makes them good?,request_explanation,songs,1,3
"request_explanation(rating[excellent], publication year[1994], performer[Los Fabulosos Cadillacs])",songs rating excellent. songs publication year 1994. songs performer Los Fabulosos Cadillacs.,Excellent 1994 Los Fabulosos Cadillacs,What do you like about Los Fabulosos Cadillacs' songs from 1994 that make them so excellent?,request_explanation,songs,1,3
"request_explanation(rating[excellent], record label[Aftermath Entertainment], publication year[2014])",songs rating excellent. songs record label Aftermath Entertainment. songs publication year 2014.,Excellent Aftermath Entertainment 2014,What makes the Aftermath Entertainment songs from 2014 so excellent in your opinion?,request_explanation,songs,1,3
"request_explanation(rating[excellent], record label[Columbia Records], publication year[2022])",songs rating excellent. songs record label Columbia Records. songs publication year 2022.,Excellent Columbia Records 2022,What makes you think the songs from Columbia Records in 2022 will be so excellent?,request_explanation,songs,1,3
"request_explanation(rating[good], genres[East Coast hip hop], from album[Vol])",songs rating good. songs genres East Coast hip hop. songs from album Vol. 2... Hard Knock Life.,Good East Coast Hip Hop Vol. 2... Hard Knock Life,What is it about the East Coast hip hop songs from Vol. 2... Hard Knock Life that you find good?,request_explanation,songs,1,3
"request_explanation(rating[excellent], from album[1989], publication year[2015])",songs rating excellent. songs from album 1989. songs publication year 2015.,Excellent 1989 2015," What makes the songs from Taylor Swift's 1989 album, released in 2015, so excellent?",request_explanation,songs,1,3
"request_explanation(rating[excellent], from album[1989], producer[Ali Payami])",songs rating excellent. songs from album 1989. songs producer Ali Payami.,Excellent 1989 Ali Payami,What do you like about the songs from Ali Payami's 1989 that make them so excellent?,request_explanation,songs,1,3
"request_explanation(rating[good], publication year[2004], performer[Joe, G-Unit])","songs rating good. songs publication year 2004. songs performer Joe, G-Unit. ","Good 2004 Joe, G-Unit",What do you like about Joe and G-Unit's songs from 2004 that makes them good?,request_explanation,songs,1,3
"request_explanation(rating[excellent], producer[Skrillex], record label[Roadrunner Records])",songs rating excellent. songs producer Skrillex. songs record label Roadrunner Records.,Excellent Skrillex Roadrunner Records,What do you like about the Skrillex songs from Roadrunner Records that makes them so excellent?,request_explanation,songs,1,3
"request_explanation(rating[good], performer[Katharine McPhee], publication year[2007])",songs rating good. songs performer Katharine McPhee. songs publication year 2007.,Good Katharine Mcphee 2007,What do you like about Katharine McPhee's songs from 2007 that make them good?,request_explanation,songs,1,3
"request_explanation(rating[excellent], from album[Killer Love], publication year[2010])",songs rating excellent. songs from album Killer Love. songs publication year 2010.,Excellent Killer Love 2010,What is it about the songs from Killer Love released in 2010 that you find so excellent?,request_explanation,songs,1,3
"request_explanation(rating[excellent], performer[Nicki Minaj], record label[Interscope Records])",songs rating excellent. songs performer Nicki Minaj. songs record label Interscope Records.,Excellent Nicki Minaj Interscope Records,What makes Nicki Minaj's songs from Interscope Records so excellent in your opinion?,request_explanation,songs,1,3
"request_explanation(rating[excellent], producer[Jacques Morali], publication year[1978])",songs rating excellent. songs producer Jacques Morali. songs publication year 1978.,Excellent Jacques Morali 1978,What makes the songs produced by Jacques Morali in 1978 so excellent?,request_explanation,songs,1,3
"request_explanation(rating[good], from album[N/A""], producer[Pnau])","songs rating good. songs from album N/A"". songs producer Pnau. ","Good N/A"" Pnau",What is it about Pnau's songs that you find good?,request_explanation,songs,1,3
"request_explanation(rating[excellent], genres[electropop], record label[Columbia Records])",songs rating excellent. songs genres electropop. songs record label Columbia Records.,Excellent Electropop Columbia Records,What makes the electropop songs from Columbia Records so excellent in your opinion?,request_explanation,songs,1,3
"request_explanation(rating[excellent], performer[The Rolling Stones], genres[rock music])",songs rating excellent. songs performer The Rolling Stones. songs genres rock music.,Excellent The Rolling Stones Rock Music,What do you find so excellent about The Rolling Stones' rock music?,request_explanation,songs,1,3
"request_explanation(rating[good], record label[G-Unit Records], publication year[2004])",songs rating good. songs record label G-Unit Records. songs publication year 2004.,Good G-Unit Records 2004,What do you like about the G-Unit Records songs from 2004 that makes them good?,request_explanation,songs,1,3
"request_explanation(rating[good], record label[Interscope Records], performer[Lady Gaga])",songs rating good. songs record label Interscope Records. songs performer Lady Gaga.,Good Interscope Records Lady Gaga,What do you like about Lady Gaga's songs on Interscope Records that makes them good?,request_explanation,songs,1,3
"request_explanation(rating[good], record label[Atlantic Records], from album[N/A])",songs rating good. songs record label Atlantic Records. songs from album N/A.,Good Atlantic Records N/A,What do you like about the songs from Atlantic Records that make them good?,request_explanation,songs,1,3
"request_explanation(rating[good], producer[Giorgio Moroder], from album[Déjà Vu])",songs rating good. songs producer Giorgio Moroder. songs from album Déjà Vu.,Good Giorgio Moroder Déjà Vu,What do you like about the songs from Giorgio Moroder's Déjà Vu that make them good?,request_explanation,songs,1,3
"request_explanation(rating[excellent], genres[candombe], performer[Los Fabulosos Cadillacs])",songs rating excellent. songs genres candombe. songs performer Los Fabulosos Cadillacs.,Excellent Candombe Los Fabulosos Cadillacs,What do you find so excellent about Los Fabulosos Cadillacs' candombe songs?,request_explanation,songs,1,3
"request_explanation(rating[excellent], record label[XL Recordings], from album[Elephant])",songs rating excellent. songs record label XL Recordings. songs from album Elephant.,Excellent Xl Recordings Elephant,What is it about the songs from XL Recordings' Elephant that you find so excellent?,request_explanation,songs,1,3
"request_explanation(rating[excellent], publication year[2014], from album[To Pimp a Butterfly])",songs rating excellent. songs publication year 2014. songs from album To Pimp a Butterfly.,Excellent 2014 To Pimp A Butterfly,What do you find so excellent about the songs from Kendrick Lamar's To Pimp a Butterfly released in 2014?,request_explanation,songs,1,3
"request_explanation(rating[excellent], from album[Cruisin], producer[Jacques Morali])",songs rating excellent. songs from album Cruisin. songs producer Jacques Morali.,Excellent Cruisin Jacques Morali,What makes the songs from Jacques Morali's Cruisin so excellent in your opinion?,request_explanation,songs,1,3
"request_explanation(rating[excellent], genres[hip hop music], performer[Kendrick Lamar])",songs rating excellent. songs genres hip hop music. songs performer Kendrick Lamar.,Excellent Hip Hop Music Kendrick Lamar,What do you find so excellent about Kendrick Lamar's hip hop music?,request_explanation,songs,1,3
"request_explanation(rating[excellent], genres[nu metal], publication year[2007])",songs rating excellent. songs genres nu metal. songs publication year 2007.,Excellent Nu Metal 2007,What do you like about the nu metal songs from 2007 that makes them excellent?,request_explanation,songs,1,3
"request_explanation(rating[mediocre], from album[Red], genres[pop music])",songs rating mediocre. songs from album Red. songs genres pop music.,Mediocre Red Pop Music,What do you find only mediocre about the pop music songs from Red?,request_explanation,songs,1,3
"request_explanation(rating[excellent], performer[OneRepublic], record label[Mosley Music Group])",songs rating excellent. songs performer OneRepublic. songs record label Mosley Music Group.,Excellent Onerepublic Mosley Music Group,What is it about the OneRepublic songs from Mosley Music Group that you find so excellent?,request_explanation,songs,1,3
"request_explanation(rating[excellent], performer[Los Fabulosos Cadillacs], publication year[1994])",songs rating excellent. songs performer Los Fabulosos Cadillacs. songs publication year 1994.,Excellent Los Fabulosos Cadillacs 1994,What makes the songs from Los Fabulosos Cadillacs' 1994 release so excellent?,request_explanation,songs,1,3
"request(specifier[beautiful], producer[K])",songs specifier beautiful. songs producer K. C. Porter.,Beautiful K. C. Porter,What's the most beautiful song produced by K. C. Porter?,request,songs,1,2
"request(specifier[beautiful], from album[N/A])",songs specifier beautiful. songs from album N/A.,Beautiful N/A,Can you think of any beautiful songs?,request,songs,1,2
"request(specifier[beautiful], producer[Swizz Beatz])",songs specifier beautiful. songs producer Swizz Beatz.,Beautiful Swizz Beatz,What's the most beautiful song produced by Swizz Beatz?,request,songs,1,2
"request(specifier[catchy], publication year[2014])",songs specifier catchy. songs publication year 2014.,Catchy 2014,Are there any catchy songs released in 2014?,request,songs,1,2
"request(specifier[inspiring], publication year[2011])",songs specifier inspiring. songs publication year 2011.,Inspiring 2011,"
Do you know any inspiring songs released in 2011?",request,songs,1,2
"request(specifier[beautiful], publication year[2019])",songs specifier beautiful. songs publication year 2019.,Beautiful 2019,What's the most beautiful song released in 2019?,request,songs,1,2
"request(specifier[emotive], producer[Sade Adu])",songs specifier emotive. songs producer Sade Adu.,Emotive Sade Adu,Do you know any emotive songs produced by Sade Adu?,request,songs,1,2
"request(specifier[uninspired], producer[Mark Trombino])",songs specifier uninspired. songs producer Mark Trombino.,Uninspired Mark Trombino,Do you know any uninspired songs produced by Mark Trombino?,request,songs,1,2
"request(specifier[depressing], producer[Diplo])",songs specifier depressing. songs producer Diplo.,Depressing Diplo,"
What's the most depressing song produced by Diplo?",request,songs,1,2
"request(specifier[dull], producer[Skrillex])",songs specifier dull. songs producer Skrillex.,Dull Skrillex,Do you know any dull songs by Skrillex?,request,songs,1,2
"request(specifier[dull], genres[rock music])",songs specifier dull. songs genres rock music.,Dull Rock Music,Can you think of any dull rock music songs?,request,songs,1,2
"request(specifier[uninspired], from album[Still])",songs specifier uninspired. songs from album Still.,Uninspired Still,Is there any uninspired song from the album Still?,request,songs,1,2
"request(specifier[uninspired], from album[N/A])",songs specifier uninspired. songs from album N/A.,Uninspired N/A,Do you know any uninspired songs?,request,songs,1,2
"request(specifier[catchy], record label[Jive Records])",songs specifier catchy. songs record label Jive Records.,Catchy Jive Records,Do you know any catchy songs by Jive Records?,request,songs,1,2
"request(specifier[emotive], record label[Universal Music Australia])",songs specifier emotive. songs record label Universal Music Australia.,Emotive Universal Music Australia,Are there any emotive songs by Universal Music Australia?,request,songs,1,2
"request(specifier[energetic], record label[Def Jam Recordings])",songs specifier energetic. songs record label Def Jam Recordings.,Energetic Def Jam Recordings,Do you know any energetic songs by Def Jam Recordings?,request,songs,1,2
"request(specifier[beautiful], producer[Mark Trombino])",songs specifier beautiful. songs producer Mark Trombino.,Beautiful Mark Trombino,What's the most beautiful song produced by Mark Trombino?,request,songs,1,2
"request(specifier[beautiful], producer[Jimmy Page])",songs specifier beautiful. songs producer Jimmy Page.,Beautiful Jimmy Page,What's the most beautiful song produced by Jimmy Page?,request,songs,1,2
"request(specifier[emotive], from album[The Path of Totality])",songs specifier emotive. songs from album The Path of Totality.,Emotive The Path Of Totality,What's the most emotive song from The Path of Totality?,request,songs,1,2
"request(specifier[beautiful], from album[Still])",songs specifier beautiful. songs from album Still.,Beautiful Still,What's the most beautiful song from the album Still?,request,songs,1,2
"request(specifier[inspiring], publication year[2022])",songs specifier inspiring. songs publication year 2022.,Inspiring 2022,Are there any inspiring songs being released in 2022?,request,songs,1,2
"request(specifier[energetic], publication year[2012])",songs specifier energetic. songs publication year 2012.,Energetic 2012,"
Do you know any energetic songs released in 2012?",request,songs,1,2
"request(specifier[dull], from album[Music Is the Weapon])",songs specifier dull. songs from album Music Is the Weapon.,Dull Music Is The Weapon,Is there any dull song on the album Music Is the Weapon?,request,songs,1,2
"request(specifier[noisy], genres[rock music])",songs specifier noisy. songs genres rock music.,Noisy Rock Music,Do you know any noisy rock music songs?,request,songs,1,2
"request(specifier[noisy], publication year[2008])",songs specifier noisy. songs publication year 2008.,Noisy 2008,Do you know any noisy songs from 2008?,request,songs,1,2
"request(specifier[noisy], from album[Katharine McPhee])",songs specifier noisy. songs from album Katharine McPhee.,Noisy Katharine Mcphee,Are there any noisy songs on the Katharine McPhee album?,request,songs,1,2
"request(specifier[beautiful], record label[G-Unit Records])",songs specifier beautiful. songs record label G-Unit Records.,Beautiful G-Unit Records,Do you know any beautiful songs by G-Unit Records?,request,songs,1,2
"request(specifier[uninspired], record label[Elektra])",songs specifier uninspired. songs record label Elektra.,Uninspired Elektra,Do you know any uninspired songs by Elektra?,request,songs,1,2
"request(specifier[catchy], performer[David Bowie])",songs specifier catchy. songs performer David Bowie.,Catchy David Bowie,Can you name a catchy song by David Bowie?,request,songs,1,2
"request(specifier[inspiring], from album[Hot Fuss])",songs specifier inspiring. songs from album Hot Fuss.,Inspiring Hot Fuss,What inspiring song from the album Hot Fuss do you like?,request,songs,1,2
"request(specifier[repetitive], from album[Urban Hymns])",songs specifier repetitive. songs from album Urban Hymns.,Repetitive Urban Hymns,Is there any repetitive song on the album Urban Hymns?,request,songs,1,2
"request(specifier[beautiful], genres[dance-pop])",songs specifier beautiful. songs genres dance-pop.,Beautiful Dance-Pop,Do you know any beautiful dance-pop songs?,request,songs,1,2
"request(specifier[beautiful], performer[Amy Winehouse])",songs specifier beautiful. songs performer Amy Winehouse.,Beautiful Amy Winehouse,What's the most beautiful song by Amy Winehouse?,request,songs,1,2
"request(specifier[inspiring], publication year[2007])",songs specifier inspiring. songs publication year 2007.,Inspiring 2007,Do you know any inspiring songs released in 2007?,request,songs,1,2
"request(specifier[energetic], record label[Food Records])",songs specifier energetic. songs record label Food Records.,Energetic Food Records,Do you know any energetic songs by Food Records?,request,songs,1,2
"request(specifier[uninspired], from album[DiscO-Zone""])","songs specifier uninspired. songs from album DiscO-Zone"". ","Uninspired Disco-Zone""",Is there any uninspired song from the album DiscO-Zone?,request,songs,1,2
"request(specifier[dull], record label[Jive Records])",songs specifier dull. songs record label Jive Records.,Dull Jive Records,Do you know any dull songs by Jive Records?,request,songs,1,2
"request(specifier[catchy], performer[Taylor Swift])",songs specifier catchy. songs performer Taylor Swift.,Catchy Taylor Swift,What's the catchiest song by Taylor Swift?,request,songs,1,2
"request(specifier[dull], producer[Gotye])",songs specifier dull. songs producer Gotye.,Dull Gotye,"
Do you know any dull songs produced by Gotye?",request,songs,1,2
"request(specifier[energetic], genres[arena rock])",songs specifier energetic. songs genres arena rock.,Energetic Arena Rock,"
Do you know any energetic arena rock songs?",request,songs,1,2
"request(specifier[dull], from album[All Your Fault: Pt])",songs specifier dull. songs from album All Your Fault: Pt. 2.,Dull All Your Fault: Pt. 2,Is there any dull song from the album All Your Fault: Pt. 2?,request,songs,1,2
"request(specifier[noisy], genres[post-punk])",songs specifier noisy. songs genres post-punk.,Noisy Post-Punk,Do you know any noisy post-punk songs?,request,songs,1,2
"request(specifier[dull], record label[Columbia Records])",songs specifier dull. songs record label Columbia Records.,Dull Columbia Records,Do you know any dull songs by Columbia Records?,request,songs,1,2
"request(specifier[emotive], genres[reggaeton])",songs specifier emotive. songs genres reggaeton.,Emotive Reggaeton,Do you know any emotive reggaeton songs?,request,songs,1,2
"request(specifier[repetitive], genres[dancehall])",songs specifier repetitive. songs genres dancehall.,Repetitive Dancehall,Do you know any repetitive dancehall songs?,request,songs,1,2
"request(specifier[emotive], record label[A&M Records])",songs specifier emotive. songs record label A&M Records.,Emotive A&M Records,Do you know any emotive songs on A&M Records?,request,songs,1,2
"request(specifier[inspiring], genres[pop rap])",songs specifier inspiring. songs genres pop rap.,Inspiring Pop Rap,Do you know any inspiring pop rap songs?,request,songs,1,2
"request(specifier[depressing], genres[pop music])",songs specifier depressing. songs genres pop music.,Depressing Pop Music,What's the most depressing pop song you know?,request,songs,1,2
"request(specifier[emotive], genres[art pop])",songs specifier emotive. songs genres art pop.,Emotive Art Pop,Do you know any emotive art pop songs?,request,songs,1,2
"request(specifier[energetic], publication year[1990])",songs specifier energetic. songs publication year 1990.,Energetic 1990,Do you know any energetic songs from 1990?,request,songs,1,2
"request(specifier[noisy], publication year[2001])",songs specifier noisy. songs publication year 2001.,Noisy 2001,Are there any noisy songs from 2001?,request,songs,1,2
"request(specifier[inspiring], genres[synth-pop])",songs specifier inspiring. songs genres synth-pop.,Inspiring Synth-Pop,"
Do you know any inspiring synth-pop songs?",request,songs,1,2
"request(specifier[beautiful], from album[7])",songs specifier beautiful. songs from album 7.,Beautiful 7,What's the most beautiful song from the album 7?,request,songs,1,2
"request(specifier[catchy], record label[Atlantic Records])",songs specifier catchy. songs record label Atlantic Records.,Catchy Atlantic Records,Do you know any catchy songs by Atlantic Records?,request,songs,1,2
"request(specifier[catchy], publication year[2003])",songs specifier catchy. songs publication year 2003.,Catchy 2003,Do you know any catchy songs released in 2003?,request,songs,1,2
"request(specifier[noisy], record label[Interscope Records])",songs specifier noisy. songs record label Interscope Records.,Noisy Interscope Records,Do you know any noisy songs by Interscope Records?,request,songs,1,2
"request(specifier[inspiring], publication year[2010])",songs specifier inspiring. songs publication year 2010.,Inspiring 2010,Do you know any inspiring songs released in 2010?,request,songs,1,2
"request(specifier[catchy], producer[Kygo])",songs specifier catchy. songs producer Kygo.,Catchy Kygo,Do you know any catchy songs produced by Kygo?,request,songs,1,2
"request(specifier[beautiful], from album[A mí me gusta])",songs specifier beautiful. songs from album A mí me gusta.,Beautiful A Mí Me Gusta,What's the most beautiful song on the album A mí me gusta?,request,songs,1,2
"request(specifier[depressing], performer[Shaggy, Mohombi])","songs specifier depressing. songs performer Shaggy, Mohombi. ","Depressing Shaggy, Mohombi","
What's the most depressing song by Shaggy and Mohombi?",request,songs,1,2
"request(specifier[emotive], genres[alternative rock])",songs specifier emotive. songs genres alternative rock.,Emotive Alternative Rock,Do you know any emotive alternative rock songs?,request,songs,1,2
"request(specifier[emotive], producer[Al Kooper])",songs specifier emotive. songs producer Al Kooper.,Emotive Al Kooper,Do you know any emotive songs produced by Al Kooper?,request,songs,1,2
"request(specifier[depressing], publication year[2007])",songs specifier depressing. songs publication year 2007.,Depressing 2007,What is the most depressing song from 2007?,request,songs,1,2
"request(specifier[emotive], producer[Jimmy Page])",songs specifier emotive. songs producer Jimmy Page.,Emotive Jimmy Page,Do you know any emotive songs produced by Jimmy Page?,request,songs,1,2
"request(specifier[inspiring], record label[Roadrunner Records])",songs specifier inspiring. songs record label Roadrunner Records.,Inspiring Roadrunner Records,Do you know any inspiring songs by Roadrunner Records?,request,songs,1,2
"request(specifier[repetitive], publication year[2010])",songs specifier repetitive. songs publication year 2010.,Repetitive 2010,Are there any repetitive songs released in 2010?,request,songs,1,2
"request(specifier[emotive], publication year[2001])",songs specifier emotive. songs publication year 2001.,Emotive 2001,Do you know any emotive songs from 2001?,request,songs,1,2
"request(specifier[energetic], producer[Mike WiLL Made-It])",songs specifier energetic. songs producer Mike WiLL Made-It.,Energetic Mike Will Made-It,Do you know any energetic songs produced by Mike WiLL Made-It?,request,songs,1,2
"request(specifier[depressing], producer[Max Martin])",songs specifier depressing. songs producer Max Martin.,Depressing Max Martin,What's the most depressing song produced by Max Martin?,request,songs,1,2
"request(specifier[dull], publication year[2014])",songs specifier dull. songs publication year 2014.,Dull 2014,Are there any dull songs from 2014?,request,songs,1,2
"request(specifier[noisy], from album[Urban Hymns])",songs specifier noisy. songs from album Urban Hymns.,Noisy Urban Hymns,Is there any noisy song from the album Urban Hymns?,request,songs,1,2
"request(specifier[beautiful], publication year[2017])",songs specifier beautiful. songs publication year 2017.,Beautiful 2017,What's the most beautiful song from 2017?,request,songs,1,2
"request(specifier[uninspired], from album[Midnights])",songs specifier uninspired. songs from album Midnights.,Uninspired Midnights,Do you know any uninspired songs from the album Midnights?,request,songs,1,2
"request(specifier[depressing], from album[Reflektor])",songs specifier depressing. songs from album Reflektor.,Depressing Reflektor,What is the most depressing song from the album Reflektor?,request,songs,1,2
"request(specifier[energetic], publication year[1996])",songs specifier energetic. songs publication year 1996.,Energetic 1996,Are there any energetic songs released in 1996?,request,songs,1,2
"request(specifier[emotive], publication year[1994])",songs specifier emotive. songs publication year 1994.,Emotive 1994,Do you know any emotive songs released in 1994?,request,songs,1,2
"request(specifier[uninspired], genres[synth-pop])",songs specifier uninspired. songs genres synth-pop.,Uninspired Synth-Pop,Do you know any uninspired synth-pop songs?,request,songs,1,2
"request(specifier[emotive], record label[Interscope Records])",songs specifier emotive. songs record label Interscope Records.,Emotive Interscope Records,Do you know of any emotive songs by Interscope Records?,request,songs,1,2
"request(specifier[depressing], publication year[2013])",songs specifier depressing. songs publication year 2013.,Depressing 2013,"
What's the most depressing song released in 2013?",request,songs,1,2
"request(specifier[dull], from album[Brothers in Arms])",songs specifier dull. songs from album Brothers in Arms.,Dull Brothers In Arms,Is there any dull song on the album Brothers in Arms?,request,songs,1,2
"request(specifier[depressing], genres[hip hop music])",songs specifier depressing. songs genres hip hop music.,Depressing Hip Hop Music,What's the most depressing hip hop song you know?,request,songs,1,2
"request(specifier[noisy], record label[G-Unit Records])",songs specifier noisy. songs record label G-Unit Records.,Noisy G-Unit Records,Do you know any noisy songs by G-Unit Records?,request,songs,1,2
