mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"verify_attribute(name[Andy Murray], rating[good], num awards[5], sport[tennis])",Andy Murray rating good. Andy Murray num awards 5. Andy Murray sport tennis. Andy Murray domain athletes.,Andy Murray Good 5 Tennis,You told me that Andy Murray is good despite having only 5 awards in tennis. Do you think that other tennis players with 5 awards are good as well?,verify_attribute,athletes,1,4
"verify_attribute(name[Simpson], rating[okay], num awards[2], sport[athletics])",O. J. Simpson rating okay. O. J. Simpson num awards 2. O. J. Simpson sport athletics. O. J. Simpson domain athletes.,O. J. Simpson Okay 2 Athletics,You said that O. J. Simpson has done okay despite his two awards. Do you think that this applies to other athletics athletes as well?,verify_attribute,athletes,1,4
"verify_attribute(name[Magic Johnson], rating[excellent], sport[basketball], sports teams[Los Angeles Lakers, Michigan State Spartans mens basketball])","Magic Johnson rating excellent. Magic Johnson sport basketball. Magic Johnson sports teams Los Angeles Lakers, Michigan State Spartans mens basketball. Magic Johnson domain athletes.","Magic Johnson Excellent Basketball Los Angeles Lakers, Michigan State Spartans Mens Basketball",You said that Magic Johnson is excellent at basketball. Do you think he is one of the best athletes for Los Angeles Lakers and Michigan State Spartans mens basketball teams?,verify_attribute,athletes,1,4
"verify_attribute(name[Paul Pogba], rating[okay], num awards[1], team positions[midfielder])",Paul Pogba rating okay. Paul Pogba num awards 1. Paul Pogba team positions midfielder. Paul Pogba domain athletes.,Paul Pogba Okay 1 Midfielder,You said that Paul Pogba was okay despite winning only 1 award. Do you think this is how you would describe all midfielders?,verify_attribute,athletes,1,4
"verify_attribute(name[Giannis Antetokounmpo], rating[good], stats leader[2021 NBA All-Star Game], team positions[power forward])",Giannis Antetokounmpo rating good. Giannis Antetokounmpo stats leader 2021 NBA All-Star Game. Giannis Antetokounmpo team positions power forward. Giannis Antetokounmpo domain athletes.,Giannis Antetokounmpo Good 2021 Nba All-Star Game Power Forward,You said you like Giannis Antetokounmpo because he was a stats leader in the 2021 NBA All-Star Game. Do you think his performance is great for all power forward players?,verify_attribute,athletes,1,4
"verify_attribute(name[Sam Morsy], rating[okay], stats leader[N/A], sports teams[Chesterfield F.C., Port Vale F.C.])","Sam Morsy rating okay. Sam Morsy stats leader N/A. Sam Morsy sports teams Chesterfield F.C., Port Vale F.C.. Sam Morsy domain athletes.","Sam Morsy Okay N/A Chesterfield F.C., Port Vale F.C.",You said that Sam Morsy is okay. Is that how you would describe all players who are part of Chesterfield F.C. and Port Vale F.C.?,verify_attribute,athletes,1,4
"verify_attribute(name[Robert Lewandowski], rating[good], start time[2006], awards[UEFA Mens Player of the Year Award])",Robert Lewandowski rating good. Robert Lewandowski start time 2006. Robert Lewandowski awards UEFA Mens Player of the Year Award. Robert Lewandowski domain athletes.,Robert Lewandowski Good 2006 Uefa Mens Player Of The Year Award,You said Robert Lewandowski is good and he won the UEFA Mens Player of the Year Award. Do you think other athletes who started in 2006 have similar abilities?,verify_attribute,athletes,1,4
"verify_attribute(name[Kendall Gill], rating[okay], num awards[0], start time[1990])",Kendall Gill rating okay. Kendall Gill num awards 0. Kendall Gill start time 1990. Kendall Gill domain athletes.,Kendall Gill Okay 0 1990,You said that Kendall Gill was okay even though he had no awards since 1990. Do you think other atheletes with zero awards from that time are just okay?,verify_attribute,athletes,1,4
"verify_attribute(name[Oleksandr Usyk], rating[good], sports teams[N/A], team positions[N/A])",Oleksandr Usyk rating good. Oleksandr Usyk sports teams N/A. Oleksandr Usyk team positions N/A. Oleksandr Usyk domain athletes.,Oleksandr Usyk Good N/A N/A," You seem to like Oleksandr Usyk, even though he doesn't have a team or position. Do you think that other athletes without teams or positions are as good as Oleksandr Usyk?",verify_attribute,athletes,1,4
"verify_attribute(name[Leon Osman], rating[okay], num awards[0], start time[2002])",Leon Osman rating okay. Leon Osman num awards 0. Leon Osman start time 2002. Leon Osman domain athletes.,Leon Osman Okay 0 2002,You said that Leon Osman was okay even though he had no awards. Do you think that most athletes who started in 2002 are just okay?,verify_attribute,athletes,1,4
"verify_attribute(name[David Campese], rating[good], stats leader[N/A], height[180])",David Campese rating good. David Campese stats leader N/A. David Campese height 180. David Campese domain athletes.,David Campese Good N/A 180,You said you like David Campese even though he isn't a stats leader. Do you think that all 180cm tall athletes are good?,verify_attribute,athletes,1,4
"verify_attribute(name[Luigi Di Biagio], rating[okay], sport[association football], team positions[midfielder])",Luigi Di Biagio rating okay. Luigi Di Biagio sport association football. Luigi Di Biagio team positions midfielder. Luigi Di Biagio domain athletes.,Luigi Di Biagio Okay Association Football Midfielder,You said that Luigi Di Biagio was only okay. Is that how you feel about all association football midfielders?,verify_attribute,athletes,1,4
"verify_attribute(name[John Fleck], rating[okay], sports teams[Rangers F.C., Scotland national under-17 football team], start time[2007])","John Fleck rating okay. John Fleck sports teams Rangers F.C., Scotland national under-17 football team. John Fleck start time 2007. John Fleck domain athletes.","John Fleck Okay Rangers F.C., Scotland National Under-17 Football Team 2007",You said that John Fleck was only okay. Is that how you would describe athletes who started playing in 2007 for Rangers F.C. and Scotland national under-17 football team?,verify_attribute,athletes,1,4
"verify_attribute(name[Leon Osman], rating[okay], sport[association football], height[173])",Leon Osman rating okay. Leon Osman sport association football. Leon Osman height 173. Leon Osman domain athletes.,Leon Osman Okay Association Football 173,You said Leon Osman is okay. Is that your opinion of all 173 cm association football players?,verify_attribute,athletes,1,4
"verify_attribute(name[Kobe Bryant], rating[excellent], height[198], awards[NBA All-Defensive Team])",Kobe Bryant rating excellent. Kobe Bryant height 198. Kobe Bryant awards NBA All-Defensive Team. Kobe Bryant domain athletes.,Kobe Bryant Excellent 198 Nba All-Defensive Team,You said you love Kobe Bryant for his height of 198cm and being a part of the NBA All-Defensive Team. Do you think all athletes who have won the NBA All-Defensive Team are excellent?,verify_attribute,athletes,1,4
"verify_attribute(name[Nilmar], rating[okay], team positions[forward], sport[association football])",Nilmar rating okay. Nilmar team positions forward. Nilmar sport association football. Nilmar domain athletes.,Nilmar Okay Forward Association Football,You said that Nilmar was only okay when playing as a forward in association football. Do you think this is true for all football forwards?,verify_attribute,athletes,1,4
"verify_attribute(name[Conor Washington], rating[okay], stats leader[N/A], num awards[0])",Conor Washington rating okay. Conor Washington stats leader N/A. Conor Washington num awards 0. Conor Washington domain athletes.,Conor Washington Okay N/A 0,You said that Conor Washington is only okay. Do you think that other athletes with no awards and no stats leader title are just okay too?,verify_attribute,athletes,1,4
"verify_attribute(name[Zizinho], rating[okay], stats leader[N/A], sport[association football])",Zizinho rating okay. Zizinho stats leader N/A. Zizinho sport association football. Zizinho domain athletes.,Zizinho Okay N/A Association Football,You said that Zizinho was only okay. Do you feel the same way about other association football players in general?,verify_attribute,athletes,1,4
"verify_attribute(name[Wilt Chamberlain], rating[good], num awards[6], team positions[center])",Wilt Chamberlain rating good. Wilt Chamberlain num awards 6. Wilt Chamberlain team positions center. Wilt Chamberlain domain athletes.,Wilt Chamberlain Good 6 Center,You said that Wilt Chamberlain was good even with his six awards. Do you think centers with the same awards are as good as Wilt Chamberlain?,verify_attribute,athletes,1,4
"verify_attribute(name[John Fleck], rating[okay], stats leader[N/A], awards[N/A])",John Fleck rating okay. John Fleck stats leader N/A. John Fleck awards N/A. John Fleck domain athletes.,John Fleck Okay N/A N/A,You said that you think John Fleck is just okay. Is this the case for all athletes who have not been a stats leader or won any awards?,verify_attribute,athletes,1,4
"verify_attribute(name[Floyd Mayweather], rating[okay], team positions[N/A], awards[WBO World Welterweight Champion])",Floyd Mayweather rating okay. Floyd Mayweather team positions N/A. Floyd Mayweather awards WBO World Welterweight Champion. Floyd Mayweather domain athletes.,Floyd Mayweather Okay N/A Wbo World Welterweight Champion,You said that Floyd Mayweather was alright. Do you think that most WBO World Welterweight Champions are okay?,verify_attribute,athletes,1,4
"verify_attribute(name[Ahmad Nourollahi], rating[okay], team positions[midfielder], num awards[0])",Ahmad Nourollahi rating okay. Ahmad Nourollahi team positions midfielder. Ahmad Nourollahi num awards 0. Ahmad Nourollahi domain athletes.,Ahmad Nourollahi Okay Midfielder 0," You said that Ahmad Nourollahi was okay, even though he doesn't have any awards. Do you think this is true for other midfielders too?",verify_attribute,athletes,1,4
"verify_attribute(name[John Kirwan], rating[okay], num awards[3], team positions[winger])",John Kirwan rating okay. John Kirwan num awards 3. John Kirwan team positions winger. John Kirwan domain athletes.,John Kirwan Okay 3 Winger,You mentioned that John Kirwan was okay despite his 3 awards as a winger. Do you think that other wingers with his level of success are just okay?,verify_attribute,athletes,1,4
"verify_attribute(name[Sammy Ameobi], rating[okay], stats leader[N/A], team positions[forward])",Sammy Ameobi rating okay. Sammy Ameobi stats leader N/A. Sammy Ameobi team positions forward. Sammy Ameobi domain athletes.,Sammy Ameobi Okay N/A Forward," You told me that Sammy Ameobi was okay. Do you think that most forwards, regardless of stats leader, are just okay?",verify_attribute,athletes,1,4
"verify_attribute(name[LeBron James], rating[excellent], sports teams[Miami Heat, Los Angeles Lakers], start time[2003])","LeBron James rating excellent. LeBron James sports teams Miami Heat, Los Angeles Lakers. LeBron James start time 2003. LeBron James domain athletes.","Lebron James Excellent Miami Heat, Los Angeles Lakers 2003",You told me that you love LeBron James since he started playing in 2003 for Miami Heat and Los Angeles Lakers. Do you think all athletes in those teams are excellent?,verify_attribute,athletes,1,4
"verify_attribute(name[Nick Kyrgios], rating[okay], awards[N/A], stats leader[N/A])",Nick Kyrgios rating okay. Nick Kyrgios awards N/A. Nick Kyrgios stats leader N/A. Nick Kyrgios domain athletes.,Nick Kyrgios Okay N/A N/A,You said that you think Nick Kyrgios is only okay. Do you think this is true for other athletes as well?,verify_attribute,athletes,1,4
"verify_attribute(name[Lionel Messi], rating[excellent], start time[2004], num awards[48])",Lionel Messi rating excellent. Lionel Messi start time 2004. Lionel Messi num awards 48. Lionel Messi domain athletes.,Lionel Messi Excellent 2004 48,You told me that you love Lionel Messi since he started playing in 2004 and has won 48 awards. Do you think other athletes who started in 2004 also deserve such admiration?,verify_attribute,athletes,1,4
"verify_attribute(name[Djamel Belmadi], rating[okay], height[175], team positions[midfielder])",Djamel Belmadi rating okay. Djamel Belmadi height 175. Djamel Belmadi team positions midfielder. Djamel Belmadi domain athletes.,Djamel Belmadi Okay 175 Midfielder,You said that Djamel Belmadi was okay. Is that how you would describe all 175 cm tall midfielders?,verify_attribute,athletes,1,4
"verify_attribute(name[Sammy Ameobi], rating[okay], team positions[forward], awards[N/A])",Sammy Ameobi rating okay. Sammy Ameobi team positions forward. Sammy Ameobi awards N/A. Sammy Ameobi domain athletes.,Sammy Ameobi Okay Forward N/A,You told me that Sammy Ameobi was only okay. Do you think that's the case for all forwards who don't have any awards?,verify_attribute,athletes,1,4
"verify_attribute(name[Djamel Belmadi], rating[okay], num awards[0], start time[1996])",Djamel Belmadi rating okay. Djamel Belmadi num awards 0. Djamel Belmadi start time 1996. Djamel Belmadi domain athletes.,Djamel Belmadi Okay 0 1996,You said that Djamel Belmadi was okay despite having 0 awards since 1996. Do you think that most atheletes of that time are only okay?,verify_attribute,athletes,1,4
"verify_attribute(name[Leon Osman], rating[okay], awards[N/A], sports teams[England national association football team, Carlisle United F.C.])","Leon Osman rating okay. Leon Osman awards N/A. Leon Osman sports teams England national association football team, Carlisle United F.C.. Leon Osman domain athletes.","Leon Osman Okay N/A England National Association Football Team, Carlisle United F.C.",You said Leon Osman was okay. Do you think that other athletes who play for England national association football team and Carlisle United F.C. are just okay?,verify_attribute,athletes,1,4
"verify_attribute(name[Leon Osman], rating[okay], num awards[0], sports teams[Everton F.C., England national under-16 association football team])","Leon Osman rating okay. Leon Osman num awards 0. Leon Osman sports teams Everton F.C., England national under-16 association football team. Leon Osman domain athletes.","Leon Osman Okay 0 Everton F.C., England National Under-16 Association Football Team",You mentioned that Leon Osman was only okay despite having zero awards. Do you think that most athletes from Everton F.C. and England national under-16 association football team are just okay?,verify_attribute,athletes,1,4
"verify_attribute(name[David Campese], rating[good], awards[World Rugby Hall of Fame], team positions[winger])",David Campese rating good. David Campese awards World Rugby Hall of Fame. David Campese team positions winger. David Campese domain athletes.,David Campese Good World Rugby Hall Of Fame Winger,You said you really like David Campese because of his World Rugby Hall of Fame award. Do you think that all rugby wingers deserve such appreciation?,verify_attribute,athletes,1,4
"verify_attribute(name[Peter Lorimer], rating[okay], start time[1962], awards[N/A])",Peter Lorimer rating okay. Peter Lorimer start time 1962. Peter Lorimer awards N/A. Peter Lorimer domain athletes.,Peter Lorimer Okay 1962 N/A,You said Peter Lorimer was okay when he started playing in 1962. Do you think that other athletes from that era are only okay?,verify_attribute,athletes,1,4
"verify_attribute(name[David Beckham], rating[excellent], awards[Best Male Soccer Player ESPY Award], sport[association football])",David Beckham rating excellent. David Beckham awards Best Male Soccer Player ESPY Award. David Beckham sport association football. David Beckham domain athletes.,David Beckham Excellent Best Male Soccer Player Espy Award Association Football,You love David Beckham for winning the Best Male Soccer Player ESPY Award. Do you think that association football players are all excellent?,verify_attribute,athletes,1,4
"verify_attribute(name[Anthony Joshua], rating[okay], team positions[N/A], height[198])",Anthony Joshua rating okay. Anthony Joshua team positions N/A. Anthony Joshua height 198. Anthony Joshua domain athletes.,Anthony Joshua Okay N/A 198,You told me that Anthony Joshua was just okay. Is that your opinion for all 198 cm tall athletes?,verify_attribute,athletes,1,4
"verify_attribute(name[Nilmar], rating[okay], num awards[0], sport[association football])",Nilmar rating okay. Nilmar num awards 0. Nilmar sport association football. Nilmar domain athletes.,Nilmar Okay 0 Association Football,You said Nilmar was only okay despite having 0 awards. Do you think that this is true for other association football players as well?,verify_attribute,athletes,1,4
"verify_attribute(name[Tim Thomas], rating[okay], team positions[small forward], height[208])",Tim Thomas rating okay. Tim Thomas team positions small forward. Tim Thomas height 208. Tim Thomas domain athletes.,Tim Thomas Okay Small Forward 208,You told me that Tim Thomas is an okay player at small forward. Is that true for all 208cm tall small forwards?,verify_attribute,athletes,1,4
"verify_attribute(name[Sam Morsy], rating[okay], sport[association football], stats leader[N/A])",Sam Morsy rating okay. Sam Morsy sport association football. Sam Morsy stats leader N/A. Sam Morsy domain athletes.,Sam Morsy Okay Association Football N/A,You said that you think Sam Morsy is okay. Do you think that other association football players are also only okay?,verify_attribute,athletes,1,4
"verify_attribute(name[Wayne Rooney], rating[good], num awards[5], height[176])",Wayne Rooney rating good. Wayne Rooney num awards 5. Wayne Rooney height 176. Wayne Rooney domain athletes.,Wayne Rooney Good 5 176,You said you like Wayne Rooney and he has 5 awards and is 176 cm tall. Do you think that all athletes with these attributes are good?,verify_attribute,athletes,1,4
"verify_attribute(name[Billy Vunipola], rating[okay], num awards[0], awards[N/A])",Billy Vunipola rating okay. Billy Vunipola num awards 0. Billy Vunipola awards N/A. Billy Vunipola domain athletes.,Billy Vunipola Okay 0 N/A,You said that Billy Vunipola was okay despite not having any awards. Do you think that athletes with no awards are just okay?,verify_attribute,athletes,1,4
"verify_attribute(name[Liam Neeson], rating[good], start time[1978], num awards[6])",Liam Neeson rating good. Liam Neeson start time 1978. Liam Neeson num awards 6. Liam Neeson domain athletes.,Liam Neeson Good 1978 6,You said you really like Liam Neeson since his start in 1978 and the six awards he has won. Do you think that most athletes who started in 1978 and have won six awards are good?,verify_attribute,athletes,1,4
"verify_attribute(name[Oleksandr Usyk], rating[good], team positions[N/A], start time[2013])",Oleksandr Usyk rating good. Oleksandr Usyk team positions N/A. Oleksandr Usyk start time 2013. Oleksandr Usyk domain athletes.,Oleksandr Usyk Good N/A 2013,You said that Oleksandr Usyk is good. Do you think this applies to all athletes who started competing in 2013?,verify_attribute,athletes,1,4
"verify_attribute(name[Ronaldo], rating[good], start time[1992], stats leader[2002 Intercontinental Cup])",Ronaldo rating good. Ronaldo start time 1992. Ronaldo stats leader 2002 Intercontinental Cup. Ronaldo domain athletes.,Ronaldo Good 1992 2002 Intercontinental Cup,You said that you like Ronaldo since he started playing in 1992 and he was a stats leader in the 2002 Intercontinental Cup. Do you think he is an excellent athlete in general?,verify_attribute,athletes,1,4
"verify_attribute(name[Dwayne Johnson], rating[okay], num awards[3], sport[professional wrestling])",Dwayne Johnson rating okay. Dwayne Johnson num awards 3. Dwayne Johnson sport professional wrestling. Dwayne Johnson domain athletes.,Dwayne Johnson Okay 3 Professional Wrestling,You said that Dwayne Johnson was okay even though he has won 3 awards in professional wrestling. Do you think that other professional wrestlers are only okay too?,verify_attribute,athletes,1,4
"verify_attribute(name[Billy Vunipola], rating[okay], num awards[0], height[188])",Billy Vunipola rating okay. Billy Vunipola num awards 0. Billy Vunipola height 188. Billy Vunipola domain athletes.,Billy Vunipola Okay 0 188,You said that Billy Vunipola was only okay despite having 0 awards and being 188 cm tall. Do you think most athletes with those attributes are just okay?,verify_attribute,athletes,1,4
"verify_attribute(name[Kobe Bryant], rating[excellent], sport[basketball], awards[Academy Award for Best Animated Short Film])",Kobe Bryant rating excellent. Kobe Bryant sport basketball. Kobe Bryant awards Academy Award for Best Animated Short Film. Kobe Bryant domain athletes.,Kobe Bryant Excellent Basketball Academy Award For Best Animated Short Film," You said you love Kobe Bryant, who won an Academy Award for Best Animated Short Film. Do you think that all basketball players are great?",verify_attribute,athletes,1,4
"verify_attribute(name[Conor Washington], rating[okay], sport[association football], num awards[0])",Conor Washington rating okay. Conor Washington sport association football. Conor Washington num awards 0. Conor Washington domain athletes.,Conor Washington Okay Association Football 0,You said that Conor Washington was just okay even though he has no awards. Do you think this is true for all association football players?,verify_attribute,athletes,1,4
"verify_attribute(name[Kendall Gill], rating[okay], start time[1990], num awards[0])",Kendall Gill rating okay. Kendall Gill start time 1990. Kendall Gill num awards 0. Kendall Gill domain athletes.,Kendall Gill Okay 1990 0,You said that Kendall Gill was only okay. Do you think this is true for other athletes who started in 1990 without any awards?,verify_attribute,athletes,1,4
"verify_attribute(name[John Kirwan], rating[okay], num awards[3], height[191])",John Kirwan rating okay. John Kirwan num awards 3. John Kirwan height 191. John Kirwan domain athletes.,John Kirwan Okay 3 191,You said that John Kirwan was okay despite his 3 awards and 191cm height. Do you think other athletes with these attributes are just okay?,verify_attribute,athletes,1,4
"verify_attribute(name[Novak Djokovic], rating[okay], sport[tennis], height[188])",Novak Djokovic rating okay. Novak Djokovic sport tennis. Novak Djokovic height 188. Novak Djokovic domain athletes.,Novak Djokovic Okay Tennis 188,You said that Novak Djokovic was okay. Do you think that other 188 cm tall tennis players are also only okay?,verify_attribute,athletes,1,4
"verify_attribute(name[David Beckham], rating[excellent], num awards[18], stats leader[2006 FIFA World Cup Match 19])",David Beckham rating excellent. David Beckham num awards 18. David Beckham stats leader 2006 FIFA World Cup Match 19. David Beckham domain athletes.,David Beckham Excellent 18 2006 Fifa World Cup Match 19,You said that you love David Beckham for his 18 awards and his leadership in the 2006 FIFA World Cup Match 19. Do you think he is one of the greatest athletes of all time?,verify_attribute,athletes,1,4
"verify_attribute(name[Luigi Di Biagio], rating[okay], awards[Knight of the Order of Merit of the Italian Republic], num awards[1])",Luigi Di Biagio rating okay. Luigi Di Biagio awards Knight of the Order of Merit of the Italian Republic. Luigi Di Biagio num awards 1. Luigi Di Biagio domain athletes.,Luigi Di Biagio Okay Knight Of The Order Of Merit Of The Italian Republic 1," You said Luigi Di Biagio was okay, even though he has won the Knight of the Order of Merit of the Italian Republic. Do you feel the same way about other athletes who have won one award?",verify_attribute,athletes,1,4
"verify_attribute(name[Kobe Bryant], rating[excellent], team positions[swingman], height[198])",Kobe Bryant rating excellent. Kobe Bryant team positions swingman. Kobe Bryant height 198. Kobe Bryant domain athletes.,Kobe Bryant Excellent Swingman 198," You told me that you love Kobe Bryant, especially since he is a swingman and 198 cm tall. Do you think that all athletes with similar attributes are as excellent as Kobe Bryant?",verify_attribute,athletes,1,4
"verify_attribute(name[Hugo Dellien], rating[okay], team positions[N/A], stats leader[N/A])",Hugo Dellien rating okay. Hugo Dellien team positions N/A. Hugo Dellien stats leader N/A. Hugo Dellien domain athletes.,Hugo Dellien Okay N/A N/A,You said that Hugo Dellien was okay. Do you think this is true for all athletes in general?,verify_attribute,athletes,1,4
"verify_attribute(name[Ronaldo], rating[good], sports teams[Brazil national football team, Cruzeiro E.C.], awards[Italian Football Hall of Fame])","Ronaldo rating good. Ronaldo sports teams Brazil national football team, Cruzeiro E.C.. Ronaldo awards Italian Football Hall of Fame. Ronaldo domain athletes.","Ronaldo Good Brazil National Football Team, Cruzeiro E.C. Italian Football Hall Of Fame",You said you admire Ronaldo's for his awards to the Italian Football Hall of Fame. Do you think other athletes from the Brazil national football team and Cruzeiro E.C. are as good as Ronaldo?,verify_attribute,athletes,1,4
"verify_attribute(name[Joseph Yobo], rating[okay], sport[association football], height[188])",Joseph Yobo rating okay. Joseph Yobo sport association football. Joseph Yobo height 188. Joseph Yobo domain athletes.,Joseph Yobo Okay Association Football 188,You said Joseph Yobo was 'okay'. Do you think that this applies to all association football players who are 188 cm tall?,verify_attribute,athletes,1,4
"verify_attribute(name[Floyd Mayweather], rating[okay], stats leader[N/A], sports teams[N/A])",Floyd Mayweather rating okay. Floyd Mayweather stats leader N/A. Floyd Mayweather sports teams N/A. Floyd Mayweather domain athletes.,Floyd Mayweather Okay N/A N/A,You said that Floyd Mayweather was okay. Do you think that all athletes are just okay in general?,verify_attribute,athletes,1,4
"verify_attribute(name[Wayne Rooney], rating[good], height[176], awards[Bravo Award])",Wayne Rooney rating good. Wayne Rooney height 176. Wayne Rooney awards Bravo Award. Wayne Rooney domain athletes.,Wayne Rooney Good 176 Bravo Award," I know you like Wayne Rooney, who is 176 cm tall and has won the Bravo Award. Do you think that other athletes of similar stature and awards are also good?",verify_attribute,athletes,1,4
"verify_attribute(name[Robert Lewandowski], rating[good], sports teams[FC Barcelona], start time[2006])",Robert Lewandowski rating good. Robert Lewandowski sports teams FC Barcelona. Robert Lewandowski start time 2006. Robert Lewandowski domain athletes.,Robert Lewandowski Good Fc Barcelona 2006,You seem to like Robert Lewandowski's performance with FC Barcelona since 2006. Do you think he is a great player for any team he is on?,verify_attribute,athletes,1,4
"verify_attribute(name[Yari Verschaeren], rating[okay], team positions[midfielder], num awards[0])",Yari Verschaeren rating okay. Yari Verschaeren team positions midfielder. Yari Verschaeren num awards 0. Yari Verschaeren domain athletes.,Yari Verschaeren Okay Midfielder 0,You said that Yari Verschaeren is okay despite him having no awards. Do you think that other midfielders are also just okay?,verify_attribute,athletes,1,4
"verify_attribute(name[Cristiano Ronaldo], rating[excellent], sport[association football], start time[2002])",Cristiano Ronaldo rating excellent. Cristiano Ronaldo sport association football. Cristiano Ronaldo start time 2002. Cristiano Ronaldo domain athletes.,Cristiano Ronaldo Excellent Association Football 2002,I know you love Cristiano Ronaldo since he started playing in 2002. Do you have a similar opinion about other association football players from that time?,verify_attribute,athletes,1,4
"verify_attribute(name[Magic Johnson], rating[excellent], awards[NBA All-Star Game Kobe Bryant Most Valuable Player Award], stats leader[1992 NBA All-Star Game])",Magic Johnson rating excellent. Magic Johnson awards NBA All-Star Game Kobe Bryant Most Valuable Player Award. Magic Johnson stats leader 1992 NBA All-Star Game. Magic Johnson domain athletes.,Magic Johnson Excellent Nba All-Star Game Kobe Bryant Most Valuable Player Award 1992 Nba All-Star Game,You said that Magic Johnson was excellent and won the NBA All-Star Game Kobe Bryant Most Valuable Player Award and was the stats leader in the 1992 NBA All-Star Game. Do you think he is one of the greatest athletes of all time?,verify_attribute,athletes,1,4
"verify_attribute(name[Floyd Mayweather], rating[okay], sport[boxing], num awards[2])",Floyd Mayweather rating okay. Floyd Mayweather sport boxing. Floyd Mayweather num awards 2. Floyd Mayweather domain athletes.,Floyd Mayweather Okay Boxing 2,You told me that Floyd Mayweather is okay despite his two awards. Do you think that most boxers with two awards are just okay?,verify_attribute,athletes,1,4
"verify_attribute(name[LeBron James], rating[excellent], height[206], start time[2003])",LeBron James rating excellent. LeBron James height 206. LeBron James start time 2003. LeBron James domain athletes.,Lebron James Excellent 206 2003," You said you love LeBron James, who is 206 cm tall and started playing in 2003. Do you think all tall athletes who started in 2003 are excellent?",verify_attribute,athletes,1,4
"verify_attribute(name[Jake Paul], rating[okay], awards[Silver Play Button], team positions[N/A])",Jake Paul rating okay. Jake Paul awards Silver Play Button. Jake Paul team positions N/A. Jake Paul domain athletes.,Jake Paul Okay Silver Play Button N/A,You said that Jake Paul was okay. Is that how you feel about athletes who have won the Silver Play Button?,verify_attribute,athletes,1,4
"verify_attribute(name[Conor Washington], rating[okay], team positions[forward], num awards[0])",Conor Washington rating okay. Conor Washington team positions forward. Conor Washington num awards 0. Conor Washington domain athletes.,Conor Washington Okay Forward 0,You said that Conor Washington was okay despite not having any awards. Do you think this applies to other forwards as well?,verify_attribute,athletes,1,4
"verify_attribute(name[Hugo Dellien], rating[okay], stats leader[N/A], start time[1980])",Hugo Dellien rating okay. Hugo Dellien stats leader N/A. Hugo Dellien start time 1980. Hugo Dellien domain athletes.,Hugo Dellien Okay N/A 1980,You said that Hugo Dellien was okay. Is that how you would describe all athletes who started competing in 1980?,verify_attribute,athletes,1,4
"verify_attribute(name[Billy Vunipola], rating[okay], stats leader[N/A], num awards[0])",Billy Vunipola rating okay. Billy Vunipola stats leader N/A. Billy Vunipola num awards 0. Billy Vunipola domain athletes.,Billy Vunipola Okay N/A 0," You said that Billy Vunipola was okay, even though he hasn't been a stats leader or won any awards. Do you think that is typical for athletes in general?",verify_attribute,athletes,1,4
"verify_attribute(name[Simpson], rating[okay], start time[1969], sports teams[Buffalo Bills, USC Trojans football])","O. J. Simpson rating okay. O. J. Simpson start time 1969. O. J. Simpson sports teams Buffalo Bills, USC Trojans football. O. J. Simpson domain athletes.","O. J. Simpson Okay 1969 Buffalo Bills, Usc Trojans Football",You said that O. J. Simpson was alright. Do you think that applies to all athletes who played for Buffalo Bills and USC Trojans football in 1969?,verify_attribute,athletes,1,4
"verify_attribute(name[Anthony Joshua], rating[okay], sports teams[N/A], awards[Member of the Order of the British Empire])",Anthony Joshua rating okay. Anthony Joshua sports teams N/A. Anthony Joshua awards Member of the Order of the British Empire. Anthony Joshua domain athletes.,Anthony Joshua Okay N/A Member Of The Order Of The British Empire,You said that Anthony Joshua is okay. Do you think that most athletes who have been awarded the Member of the Order of the British Empire are just okay?,verify_attribute,athletes,1,4
"verify_attribute(name[John Kirwan], rating[okay], awards[Knight Companion of the New Zealand Order of Merit], team positions[winger])",John Kirwan rating okay. John Kirwan awards Knight Companion of the New Zealand Order of Merit. John Kirwan team positions winger. John Kirwan domain athletes.,John Kirwan Okay Knight Companion Of The New Zealand Order Of Merit Winger,You said that John Kirwan was okay. Does that opinion extend to other wingers who have received a Knight Companion of the New Zealand Order of Merit?,verify_attribute,athletes,1,4
"verify_attribute(name[Neymar], rating[good], sports teams[Paris Saint-Germain F.C.], sport[association football])",Neymar rating good. Neymar sports teams Paris Saint-Germain F.C.. Neymar sport association football. Neymar domain athletes.,Neymar Good Paris Saint-Germain F.C. Association Football,You said that you think Neymar is good. Do you think that's true of all association football players who play for Paris Saint-Germain F.C.?,verify_attribute,athletes,1,4
"verify_attribute(name[Venus Williams], rating[okay], height[185], num awards[3])",Venus Williams rating okay. Venus Williams height 185. Venus Williams num awards 3. Venus Williams domain athletes.,Venus Williams Okay 185 3,You said Venus Williams was alright. Do you think that athletes with a height of 185 cm and 3 awards are all just okay?,verify_attribute,athletes,1,4
"verify_attribute(name[Ime Udoka], rating[okay], start time[2000], awards[N/A])",Ime Udoka rating okay. Ime Udoka start time 2000. Ime Udoka awards N/A. Ime Udoka domain athletes.,Ime Udoka Okay 2000 N/A,You said that Ime Udoka was only okay when he started playing in 2000. Is that a fair assessment for other atheletes from the same time period?,verify_attribute,athletes,1,4
