,Unnamed: 0.1,Unnamed: 0,index,mr_new,pseudo_mr,da,text,num_hops,num_triples,shape,LM_prob,PPL,pseudo_bleu,scores,pred,criteria
1083,10837,10837,1083,Independiente del Valle country Ecuador. Barcelona S.C. country Ecuador. Franco Peppino member of sports team Barcelona S.C.. Cristian Ramírez member of sports team Independiente del Valle. Giovanny Espinoza member of sports team Independiente del Valle.,Independiente del Valle Ecuador Barcelona S.C. Franco Peppino Cristian Ramírez Giovanny Espinoza,inform," Independiente del Valle is a football team from Ecuador, featuring Cristian Ramírez and Giovanny Espinoza. Barcelona S.C., from the same country, includes Franco Peppino.",1,5,(X (X) (X) (X (X (X)))),0.01428374804,70.00963593,18.80824216,0.9087224,inform,match_scores
1084,10842,10842,1084,R. Charleroi S.C. rating okay. Dante Bonfim Costa Santos member of sports team R. Charleroi S.C.. Dante Bonfim Costa Santos member of sports team Brazil national football team.,okay R. Charleroi S.C. Dante Bonfim Costa Santos Brazil national football team,give_opinion,"
R. Charleroi S.C. is an okay team with the presence of Dante Bonfim Costa Santos, who is also a member of the Brazil national football team.",1,3,(X (X (X (X))),0.01040610749,96.09741211,33.10670934,0.88923466,give_opinion,match_scores
1085,10856,10856,1085,Gamba Osaka league J1 League. J1 League winner Kawasaki Frontale. Seiichi Makita member of sports team Kawasaki Frontale. Gamba Osaka head coach Levir Culpi. Levir Culpi member of sports team Colorado Esporte Clube.,Gamba Osaka J1 League Kawasaki Frontale Seiichi Makita Levir Culpi Colorado Esporte Clube,inform,"

Kawasaki Frontale, led by Seiichi Makita, won the J1 League, while Levir Culpi, who is a member of Colorado Esporte Clube, is the head coach of Gamba Osaka.",1,6,(X (X (X (X))) (X (X (X)))),0.009586888011,104.3091354,7.996072384,0.92751,inform,match_scores
1086,10861,10861,1086,Nottingham Forest F.C. league Premier League. Manchester United F.C. league Premier League. Phil Bardsley member of sports team Manchester United F.C..,Nottingham Forest F.C. Premier League Manchester United F.C. Phil Bardsley,inform,"
Nottingham Forest F.C. and Manchester United F.C. are both Premier League association football teams. Phil Bardsley is a member of Manchester United F.C.",1,3,(X (X (X (X))),0.07320382118,13.66048908,32.70224418,0.9068304,inform,match
1087,10876,10876,1087,Pisa S.C. league Serie B. Brescia Calcio league Serie B. Brescia Calcio sport association football.,Pisa S.C. Serie B Brescia Calcio association football,recommend,Have you heard of Pisa S.C. and Brescia Calcio? They're both association football teams in Serie B.,1,3,(X (X (X (X))),0.01683996197,59.38255692,22.64926436,0.8915465,recommend,match_scores
1088,10881,10881,1088,Baylor Bears football sport American football. Dallas Cowboys sport American football. Dallas Cowboys inception 1960. Del Shofner member of sports team Baylor Bears football.,Baylor Bears football American football Dallas Cowboys 1960 Del Shofner,inform,"
Baylor Bears football is an American football team, while the Dallas Cowboys, founded in 1960, is another American football team. Del Shofner is a member of Baylor Bears football.",1,4,(X (X) (X (X (X)))),0.032949024,30.34991264,6.884285455,0.9015294,inform,match_scores
1089,10899,10899,1089,Baylor Bears football sport American football. Dallas Cowboys sport American football. Martín Gramática member of sports team Dallas Cowboys. Del Shofner member of sports team Baylor Bears football.,Baylor Bears football American football Dallas Cowboys Martín Gramática Del Shofner,inform,"
The Baylor Bears football and the Dallas Cowboys are American football teams. Martín Gramática is a member of the Dallas Cowboys and Del Shofner is a member of the Baylor Bears football.",1,4,(X (X) (X (X (X)))),0.03032614979,32.97484207,7.379082276,0.91573936,inform,match_scores
1090,10906,10906,1090,Inverness Caledonian Thistle F.C. rating good. Inverness Caledonian Thistle F.C. head coach John Robertson. John Robertson member of sports team Scotland national football team.,good Inverness Caledonian Thistle F.C. John Robertson Scotland national football team,give_opinion," Inverness Caledonian Thistle F.C. is a good team with head coach John Robertson, who was also a member of the Scotland national football team.",1,3,(X (X (X (X))),0.02797474436,35.74652863,30.44918933,0.86905515,give_opinion,match_scores
1091,10918,10918,1091,Rangers F.C. home venue Ibrox Stadium. Rangers F.C. home venue Ibrox Stadium. Shane Ferguson member of sports team Rangers F.C.. Ian Black member of sports team Rangers F.C.. Phil Bardsley member of sports team Rangers F.C..,Rangers F.C. Ibrox Stadium Rangers F.C. Shane Ferguson Ian Black Phil Bardsley,inform," Rangers F.C. is a sports team that plays at Ibrox Stadium and has members Shane Ferguson, Ian Black, and Phil Bardsley.",1,5,(X (X) (X) (X (X (X)))),0.01554467315,64.33071899,19.98573974,0.8664088,inform,match_scores
1092,10925,10925,1092,Bohemian F.C. league League of Ireland Premier Division. Shamrock Rovers F.C. league League of Ireland Premier Division. Enda Stevens member of sports team Shamrock Rovers F.C..,Bohemian F.C. League of Ireland Premier Division Shamrock Rovers F.C. Enda Stevens,inform," Bohemian F.C. and Shamrock Rovers F.C. are League of Ireland Premier Division association football teams, with Enda Stevens being a member of Shamrock Rovers F.C.",1,3,(X (X (X (X))),0.02673484455,37.40436935,34.42087652,0.9240461,inform,match_scores
1093,10939,10939,1093,Alanyaspor league Turkish Süper Lig. Galatasaray S.K. league Turkish Süper Lig. Galatasaray S.K. sport association football.,Alanyaspor Turkish Süper Lig Galatasaray S.K. association football,recommend," Do you know about Alanyaspor and Galatasaray S.K., the association football teams in the Turkish Süper Lig?",1,3,(X (X (X (X))),0.008249299635,121.2224121,24.33821846,0.9416475,recommend,match_scores
1094,10944,10944,1094,Stade Rochelais league Top 14. Top 14 sport rugby union. USA Perpignan sport rugby union.,Stade Rochelais Top 14 rugby union USA Perpignan,inform,"
Stade Rochelais and USA Perpignan are rugby union teams that compete in the Top 14.",1,3,(X (X (X (X))),0.008042239921,124.3434677,9.782375749,0.9081006,inform,match_scores
1095,10953,10953,1095,Arizona State Sun Devils football sport American football. Dallas Cowboys sport American football. Joe Looney member of sports team Dallas Cowboys. Brandon Magee member of sports team Arizona State Sun Devils football.,Arizona State Sun Devils football American football Dallas Cowboys Joe Looney Brandon Magee,inform,"
The Arizona State Sun Devils football and the Dallas Cowboys are American football teams. Joe Looney is a member of the Dallas Cowboys and Brandon Magee is a member of the Arizona State Sun Devils football.",1,4,(X (X) (X (X (X)))),0.05225663529,19.13632584,13.69957773,0.9076439,inform,match_scores
1096,10967,10967,1096,Liverpool F.C. rating excellent. Liverpool F.C. head coach Jürgen Klopp. Jürgen Klopp member of sports team Eintracht Frankfurt II.,excellent Liverpool F.C. Jürgen Klopp Eintracht Frankfurt II,give_opinion,"
Liverpool F.C. is an excellent football team, led by the highly experienced Jürgen Klopp who was a member of Eintracht Frankfurt II.",1,3,(X (X (X (X))),0.05059027845,19.76664352,19.55568745,0.8967897,give_opinion,match_scores
1097,10977,10977,1097,A.C. Milan league Serie A. Serie A winner A.C. Milan. A.C. Milan sport association football. Giuseppe Favalli member of sports team A.C. Milan. Giuseppe Favalli member of sports team A.C. Milan.,A.C. Milan Serie A A.C. Milan association football Giuseppe Favalli Giuseppe Favalli,inform," A.C. Milan is an association football team from Serie A, which won the league and includes Giuseppe Favalli as a member.",1,5,(X (X) (X) (X (X (X)))),0.01515382569,65.98993683,19.35951734,0.79236937,inform,match_scores
1098,10984,10984,1098,Servette FC league Swiss Super League. Swiss Super League winner FC Basel. Alexandra Szarvas member of sports team FC Basel. Eric Hassli member of sports team Servette FC.,Servette FC Swiss Super League FC Basel Alexandra Szarvas Eric Hassli,inform," Servette FC is a Swiss Super League team, while FC Basel won the Swiss Super League. Alexandra Szarvas is a member of FC Basel, and Eric Hassli is a member of Servette FC.",1,4,(X (X) (X (X (X)))),0.0291020607,34.36182785,6.754849673,0.926038,inform,match_scores
1099,10993,10993,1099,Mamelodi Sundowns F.C. head coach Pitso Mosimane. Pitso Mosimane member of sports team Al Sadd Sports Club. Mauro Sorete member of sports team Al Sadd Sports Club.,Mamelodi Sundowns F.C. Pitso Mosimane Al Sadd Sports Club Mauro Sorete,inform,"
Mamelodi Sundowns F.C. is coached by Pitso Mosimane, who is also a member of the Al Sadd Sports Club, along with Mauro Sorete.",1,3,(X (X (X (X))),0.007591132451,131.7326508,27.70840545,0.9150608,inform,match
1100,11004,11004,1100,Stade Rochelais league Top 14. Top 14 sport rugby union. Exeter Chiefs sport rugby union. Julien Audy member of sports team Stade Rochelais. Hugo Reus member of sports team Stade Rochelais. Julien Audy member of sports team Stade Rochelais.,Stade Rochelais Top 14 rugby union Exeter Chiefs Julien Audy Hugo Reus Julien Audy,inform," Stade Rochelais is a rugby union team from the Top 14 league, with Julien Audy and Hugo Reus as members.",1,6,(X (X) (X) (X) (X (X (X)))),0.006201858495,161.2419891,7.724379655,0.85825115,inform,match_scores
1101,11012,11012,1101,FC Metalist Kharkiv rating okay. FC Metalist Kharkiv home venue Metalist Stadium. Metalist Stadium country Ukraine.,okay FC Metalist Kharkiv Metalist Stadium Ukraine,verify_attribute,"
You said FC Metalist Kharkiv at the Metalist Stadium in Ukraine was just okay. Is this your opinion of all Ukrainian teams?",1,3,(X (X (X (X))),0.007641157549,130.870224,8.010360497,0.87439394,verify_attribute,match_scores
1102,11026,11026,1102,FC Halifax Town league National League. Wrexham A.F.C. league National League. Cameron Belford member of sports team Wrexham A.F.C..,FC Halifax Town National League Wrexham A.F.C. Cameron Belford,inform,"
FC Halifax Town and Wrexham A.F.C. both play in the National League, with Cameron Belford being a member of the latter.",1,3,(X (X (X (X))),0.01672037315,59.80727768,28.7558382,0.9345305,inform,match_scores
1103,11039,11039,1103,Servette FC league Swiss Super League. Swiss Super League winner FC Basel. Sara Penzo member of sports team FC Basel.,Servette FC Swiss Super League FC Basel Sara Penzo,inform,"
Servette FC is a Swiss Super League team, which was won by FC Basel. Sara Penzo is a member of FC Basel.",1,3,(X (X (X (X))),0.01723098361,58.03499222,9.278337965,0.92652565,inform,match_scores
1104,11048,11048,1104,Mamelodi Sundowns F.C. head coach Henri Michel. Mamelodi Sundowns F.C. head coach Henri Michel. Mamelodi Sundowns F.C. sport association football.,Mamelodi Sundowns F.C. Henri Michel Mamelodi Sundowns F.C. association football,recommend," Do you know about Mamelodi Sundowns F.C., the association football team coached by Henri Michel?",1,3,(X (X (X (X))),0.004478507354,223.288681,29.1536923,0.8731158,recommend,match_scores
1105,11055,11055,1105,FC Metalist Kharkiv rating okay. FC Metalist Kharkiv head coach Oleh Ratiy. Oleh Ratiy sport association football.,okay FC Metalist Kharkiv Oleh Ratiy association football,give_opinion,FC Metalist Kharkiv is an okay association football team with Oleh Ratiy as their head coach.,1,3,(X (X (X (X))),0.002819724371,354.6445923,12.93698117,0.90341854,give_opinion,match_scores
1106,11065,11065,1106,Viborg FF league Danish Superliga. F.C. Copenhagen league Danish Superliga. Jesper Bech member of sports team F.C. Copenhagen. Eldin Karišik member of sports team Viborg FF. Eldin Karišik member of sports team IFK Göteborg.,Viborg FF Danish Superliga F.C. Copenhagen Jesper Bech Eldin Karišik IFK Göteborg,inform,"
Viborg FF and F.C. Copenhagen both play in the Danish Superliga, with Jesper Bech a member of F.C. Copenhagen and Eldin Karišik a member of both Viborg FF and IFK Göteborg.",1,6,(X (X (X (X))) (X (X (X)))),0.02347994025,42.5895462,14.23256407,0.902275,inform,match_scores
1107,11072,11072,1107,S.S.C. Napoli head coach Rudi Garcia. Rudi Garcia member of sports team Lille OSC. Lucas Digne member of sports team Lille OSC.,S.S.C. Napoli Rudi Garcia Lille OSC Lucas Digne,inform,"

Rudi Garcia and Lucas Digne are both members of the French team Lille OSC. Rudi Garcia is also the head coach of the Italian team S.S.C. Napoli.",1,3,(X (X (X (X))),0.03172330017,31.52257156,21.41301554,0.8147092,inform,match_scores
1108,11087,11087,1108,A.C. ChievoVerona league Serie B. Venezia F.C. league Serie B. Andrea Guerra member of sports team Venezia F.C..,A.C. ChievoVerona Serie B Venezia F.C. Andrea Guerra,inform,"
A.C. ChievoVerona plays in Serie B, and Venezia F.C. is also in Serie B with Andrea Guerra as a member.",1,3,(X (X (X (X))),0.01996438695,50.08919144,28.7558382,0.8787654,inform,match_scores
1109,11094,11094,1109,Alanyaspor league Turkish Süper Lig. Adana Demirspor league Turkish Süper Lig. Adana Demirspor sport association football.,Alanyaspor Turkish Süper Lig Adana Demirspor association football,recommend," Are you familiar with Alanyaspor and Adana Demirspor, the association football teams in the Turkish Süper Lig?",1,3,(X (X (X (X))),0.004397243617,227.4151917,11.45199746,0.92984414,recommend,match_scores
1110,11108,11108,1110,Everton F.C. league Premier League. Newcastle United F.C. league Premier League. Newcastle United F.C. sport association football.,Everton F.C. Premier League Newcastle United F.C. association football,recommend," Have you heard of the Premier League association football team, Everton F.C. or Newcastle United F.C.?",1,3,(X (X (X (X))),0.02914288713,34.31369019,38.79205026,0.9366613,recommend,match_scores
1111,11110,11110,1111,A.C. ChievoVerona league Serie B. Como 1907 league Serie B. Como 1907 sport association football.,A.C. ChievoVerona Serie B Como 1907 association football,recommend," Do you know about A.C. ChievoVerona and Como 1907, both association football teams in Serie B?",1,3,(X (X (X (X))),0.005138758879,194.5995178,23.81450971,0.89240706,recommend,match_scores
1112,11128,11128,1112,Paris Saint-Germain FC sport handball. 1. FSV Mainz 05 sport handball. 1. FSV Mainz 05 sport handball. Gianluigi Buffon member of sports team Paris Saint-Germain FC. Paris Saint-Germain FC sport association football.,Paris Saint-Germain FC handball 1. FSV Mainz 05 handball Gianluigi Buffon association football,inform,"
Paris Saint-Germain FC is an association football and handball team with member Gianluigi Buffon. 1. FSV Mainz 05 is a handball team.",1,5,(X (X) (X) (X (X (X)))),0.02498516963,40.02374268,23.30781491,0.9217021,inform,match_scores
1113,11135,11135,1113,Alanyaspor league Turkish Süper Lig. Fenerbahçe SK league Turkish Süper Lig. Fenerbahçe SK sport association football.,Alanyaspor Turkish Süper Lig Fenerbahçe SK association football,recommend," Do you know about Alanyaspor and Fenerbahçe SK, two association football teams in the Turkish Süper Lig?",1,3,(X (X (X (X))),0.008767568398,114.0567093,11.45199746,0.92918956,recommend,match_scores
1114,11142,11142,1114,FC Barcelona home venue Camp Nou. Camp Nou sport rugby league. Paris Saint-Germain FC sport rugby league. FC Barcelona home venue Palau Blaugrana. Palau Blaugrana sport handball.,FC Barcelona Camp Nou rugby league Paris Saint-Germain FC Palau Blaugrana handball,inform,"
FC Barcelona plays rugby league in Camp Nou and handball in Palau Blaugrana. Paris Saint-Germain FC plays rugby league.",1,6,(X (X (X (X))) (X (X (X)))),0.03072341078,32.54846954,12.58220556,0.93892884,inform,match_scores
1115,11157,11157,1115,Inverness Caledonian Thistle F.C. rating good. Inverness Caledonian Thistle F.C. home venue Caledonian Stadium. Caledonian Stadium sport association football.,good Inverness Caledonian Thistle F.C. Caledonian Stadium association football,verify_attribute,You said you like Inverness Caledonian Thistle F.C. playing at the Caledonian Stadium. Is this the case for other association football teams too?,1,3,(X (X (X (X))),0.02226065974,44.92229843,24.46354434,0.8772258,verify_attribute,match_scores
1116,11164,11164,1116,S.S.C. Napoli head coach Rudi Garcia. Rudi Garcia member of sports team Lille OSC. Lille OSC home venue Pierre Mauroy Stadium. Aljoša Asanović member of sports team S.S.C. Napoli.,S.S.C. Napoli Rudi Garcia Lille OSC Pierre Mauroy Stadium Aljoša Asanović,inform,"
S.S.C. Napoli is a sports team coached by Rudi Garcia, formerly of Lille OSC which plays at the Pierre Mauroy Stadium. Aljoša Asanović is also a member of S.S.C. Napoli.",1,4,(X (X) (X (X (X)))),0.02624134724,38.10779953,19.43303258,0.8856777,inform,match_scores
1117,11179,11179,1117,West Ham United F.C. rating good. West Ham United F.C. league Premier League. Liverpool F.C. league Premier League.,good West Ham United F.C. Premier League Liverpool F.C.,verify_attribute,You seem to think highly of West Ham United F.C. in the Premier League. Do you usually have a good opinion of other Premier League teams?,1,3,(X (X (X (X))),0.04208086662,23.76376915,21.25056277,0.66534764,verify_attribute,match_scores
1118,11182,11182,1118,Barcelona S.C. rating good. Barcelona S.C. home venue Estadio Monumental Banco Pichincha. Estadio Monumental Banco Pichincha sport association football.,good Barcelona S.C. Estadio Monumental Banco Pichincha association football,give_opinion,Barcelona S.C. is a good association football team with a great home venue at Estadio Monumental Banco Pichincha.,1,3,(X (X (X (X))),0.00854836365,116.9814529,30.09429889,0.9089367,give_opinion,match_scores
1119,11199,11199,1119,Alanyaspor league Turkish Süper Lig. Kasımpaşa S.K. league Turkish Süper Lig. Kasımpaşa S.K. sport association football.,Alanyaspor Turkish Süper Lig Kasımpaşa S.K. association football,recommend," Do you know about Alanyaspor and Kasımpaşa S.K., two association football teams in the Turkish Süper Lig?",1,3,(X (X (X (X))),0.006269278802,159.5079803,24.33821846,0.9277286,recommend,match_scores
1120,11205,11205,1120,Leicester City F.C. league Premier League. Manchester United F.C. league Premier League. Mark Crossley member of sports team Manchester United F.C..,Leicester City F.C. Premier League Manchester United F.C. Mark Crossley,inform," Leicester City F.C. and Manchester United F.C. are Premier League teams, with Mark Crossley being a member of the latter.",1,3,(X (X (X (X))),0.03581928113,27.91792488,37.00639912,0.9316494,confirm,all_scores
1121,11210,11210,1121,Raja Club Athletic league Botola. Maghreb Association Sportive de Fès league Botola. Maghreb Association Sportive de Fès sport association football.,Raja Club Athletic Botola Maghreb Association Sportive de Fès association football,recommend," Do you know about Raja Club Athletic and Maghreb Association Sportive de Fès, two association football teams in the Botola league?",1,3,(X (X (X (X))),0.002870580683,348.3615723,23.20305803,0.9394458,recommend,match_scores
1122,11224,11224,1122,Boston Celtics league National Basketball Association. National Basketball Association winner Los Angeles Lakers. Elias Harris member of sports team Los Angeles Lakers. Boston Celtics home venue TD Garden. TD Garden sport basketball.,Boston Celtics National Basketball Association Los Angeles Lakers Elias Harris TD Garden basketball,inform," Boston Celtics play basketball in the National Basketball Association, with their home venue being TD Garden. Los Angeles Lakers won the National Basketball Association, and Elias Harris is a member of the team.",1,6,(X (X (X (X))) (X (X (X)))),0.02987873731,33.46861649,8.704574598,0.9097246,inform,match_scores
1123,11231,11231,1123,Tokyo Yakult Swallows league Central League. Tokyo Yakult Swallows league Central League. Tokyo Yakult Swallows sport baseball.,Tokyo Yakult Swallows Central League Tokyo Yakult Swallows baseball,recommend,Do you know of the Tokyo Yakult Swallows? They are a baseball team in the Central League.,1,3,(X (X (X (X))),0.02918766904,34.26104355,9.917720727,0.8582936,recommend,match_scores
1124,11245,11245,1124,Golden State Warriors head coach Steve Kerr. Steve Kerr member of sports team Chicago Bulls. Chicago Bulls country United States of America. Chris Welp member of sports team Golden State Warriors.,Golden State Warriors Steve Kerr Chicago Bulls United States of America Chris Welp,inform,"
The Golden State Warriors from the United States of America is coached by Steve Kerr, who was a member of the Chicago Bulls. Chris Welp is also a member of the Golden State Warriors.",1,4,(X (X) (X (X (X)))),0.07975508559,12.53838539,11.84474872,0.84468746,inform,match_scores
1125,11257,11257,1125,Rangers F.C. home venue Ibrox Stadium. Rangers F.C. home venue Ibrox Stadium. Francis Jeffers member of sports team Rangers F.C.. Theo Snelders member of sports team Rangers F.C.. Theo Snelders sport association football.,Rangers F.C. Ibrox Stadium Rangers F.C. Francis Jeffers Theo Snelders association football,inform,"
Rangers F.C. is an association football team based in Ibrox Stadium, with players Francis Jeffers and Theo Snelders.",1,6,(X (X (X (X))) (X (X (X)))),0.007903445215,126.5270996,23.71332025,0.90025413,inform,match_scores
1126,11268,11268,1126,FC Metalist Kharkiv rating okay. Taison member of sports team FC Metalist Kharkiv. Taison sport association football.,okay FC Metalist Kharkiv Taison association football,give_opinion,FC Metalist Kharkiv is an okay association football team with Taison as a member.,1,3,(X (X (X (X))),0.001501021554,666.2129517,13.38016138,0.9225608,give_opinion,match_scores
1127,11279,11279,1127,AFC Ajax rating excellent. AFC Ajax country Netherlands. Netherlands country Kingdom of the Netherlands.,excellent AFC Ajax Netherlands Kingdom of the Netherlands,verify_attribute,"
You seem to love AFC Ajax from the Kingdom of the Netherlands. Is that the case for all teams from the Netherlands?",1,3,(X (X (X (X))),0.0209643854,47.69994354,12.17311552,0.8415739,verify_attribute,match_scores
1128,11286,11286,1128,Chelsea F.C. home venue Stamford Bridge. Chelsea F.C. home venue Stamford Bridge. Emmanuel Petit member of sports team Chelsea F.C.. Steve Sidwell member of sports team Chelsea F.C.. Lenny Pidgeley member of sports team Chelsea F.C..,Chelsea F.C. Stamford Bridge Chelsea F.C. Emmanuel Petit Steve Sidwell Lenny Pidgeley,inform," Chelsea F.C. is a sports team based at Stamford Bridge. Its members include Emmanuel Petit, Steve Sidwell, and Lenny Pidgeley.",1,5,(X (X) (X) (X (X (X)))),0.01597251896,62.6075325,20.33344819,0.875203,inform,match_scores
1129,11297,11297,1129,Pisa S.C. league Serie B. Venezia F.C. league Serie B. Giovanni Bonavita member of sports team Venezia F.C.. Nicola Ciotola member of sports team Pisa S.C.. Christian Vieri member of sports team Pisa S.C.. Oreste Cioni member of sports team Pisa S.C..,Pisa S.C. Serie B Venezia F.C. Giovanni Bonavita Nicola Ciotola Christian Vieri Oreste Cioni,inform," Pisa S.C. and Venezia F.C. both play in the Serie B league. Pisa S.C. has Nicola Ciotola, Christian Vieri, and Oreste Cioni as members of its team, while Giovanni Bonavita is part of Venezia F.C.",1,6,(X (X) (X) (X) (X (X (X)))),0.03009664096,33.22629929,17.95981145,0.89707184,inform,match_scores
1130,11304,11304,1130,Manchester City F.C. rating excellent. Manchester City F.C. league Premier League. Manchester United F.C. league Premier League.,excellent Manchester City F.C. Premier League Manchester United F.C.,verify_attribute,You seem to really enjoy Manchester City F.C. in the Premier League. Do you feel the same about Manchester United F.C.?,1,3,(X (X (X (X))),0.0666047185,15.0139513,33.74560387,0.9182448,verify_attribute,match_scores
1131,11316,11316,1131,Everton F.C. league Premier League. Manchester United F.C. league Premier League. Gordon McQueen member of sports team Manchester United F.C.. Marcus Hahnemann member of sports team Everton F.C.. John Collins member of sports team Everton F.C..,Everton F.C. Premier League Manchester United F.C. Gordon McQueen Marcus Hahnemann John Collins,inform,"
Everton F.C. and Manchester United F.C. both play in the Premier League. Gordon McQueen is a member of Manchester United F.C., while Marcus Hahnemann and John Collins are members of Everton F.C.",1,5,(X (X) (X) (X (X (X)))),0.0805434619,12.41565704,22.83034832,0.90207106,give_opinion,all_scores
1132,11321,11321,1132,Los Angeles Lakers league National Basketball Association. Philadelphia 76ers league National Basketball Association. Philadelphia 76ers sport basketball.,Los Angeles Lakers National Basketball Association Philadelphia 76ers basketball,recommend,Have you heard of the Los Angeles Lakers and the Philadelphia 76ers? They're both basketball teams in the National Basketball Association.,1,3,(X (X (X (X))),0.08663971184,11.54205132,12.06294025,0.9129631,recommend,match_scores
1133,11330,11330,1133,Leeds United F.C. league EFL Championship. Burnley F.C. league EFL Championship. Glen Little member of sports team Burnley F.C.. David Lucas member of sports team Leeds United F.C.. Brian Greenhoff member of sports team Leeds United F.C.. Chris Wood member of sports team Leeds United F.C..,Leeds United F.C. EFL Championship Burnley F.C. Glen Little David Lucas Brian Greenhoff Chris Wood,inform," Leeds United F.C. and Burnley F.C. are both EFL Championship teams. Leeds United F.C. has players David Lucas, Brian Greenhoff, and Chris Wood, while Burnley F.C. has Glen Little.",1,6,(X (X) (X) (X) (X (X (X)))),0.03567669169,28.02950478,22.64023729,0.88287354,inform,match_scores
1134,11340,11340,1134,Arsenal F.C. rating excellent. Arsenal F.C. head coach Mikel Arteta. Mikel Arteta member of sports team Spain national under-21 association football team.,excellent Arsenal F.C. Mikel Arteta Spain national under-21 association football team,give_opinion," Arsenal F.C. is an excellent football team with a great head coach, Mikel Arteta, who was a member of the Spain national under-21 association football team.",1,3,(X (X (X (X))),0.03659124798,27.32893944,27.449933,0.890702,give_opinion,match_scores
1135,11358,11358,1135,Real Madrid CF rating excellent. Real Madrid CF home venue Santiago Bernabéu Stadium. Santiago Bernabéu Stadium sport association football.,excellent Real Madrid CF Santiago Bernabéu Stadium association football,verify_attribute,You seem to have an excellent opinion of Real Madrid CF at the Santiago Bernabéu Stadium. Do you usually appreciate association football teams in that stadium?,1,3,(X (X (X (X))),0.01539667838,64.94907379,9.782375749,0.8624167,verify_attribute,match_scores
1136,11363,11363,1136,Everton F.C. league Premier League. Manchester United F.C. league Premier League. Pat Crerand member of sports team Manchester United F.C.. Per Krøldrup member of sports team Everton F.C.. Conor Coady member of sports team Everton F.C.. Everton F.C. sport association football.,Everton F.C. Premier League Manchester United F.C. Pat Crerand Per Krøldrup Conor Coady association football,inform,"
Everton F.C. and Manchester United F.C. are both Premier League association football teams. Everton F.C. has players Per Krøldrup and Conor Coady, while Manchester United F.C. has Pat Crerand.",1,6,(X (X) (X) (X) (X (X (X)))),0.03730899429,26.80318832,23.70638176,0.91931665,inform,match_scores
1137,11378,11378,1137,Cristiano Ronaldo member of sports team . Cristiano Ronaldo member of sports team Al-Nassr. Aggelos Charisteas member of sports team Al-Nassr.,Cristiano Ronaldo Al-Nassr Aggelos Charisteas,inform,Cristiano Ronaldo and Aggelos Charisteas are members of the Al-Nassr sports team.,1,3,(X (X (X (X))),0.004009446328,249.4109955,9.23843021,0.9055926,inform,match_scores_PPL
1138,11385,11385,1138,S.S.C. Napoli head coach Rudi Garcia. Rudi Garcia member of sports team Lille OSC. Alexis Zywiecki member of sports team Lille OSC.,S.S.C. Napoli Rudi Garcia Lille OSC Alexis Zywiecki,inform,"
S.S.C. Napoli is coached by Rudi Garcia, who is also a member of Lille OSC along with Alexis Zywiecki.",1,3,(X (X (X (X))),0.02160198517,46.29204178,28.41782633,0.9174952,inform,match_scores
1139,11397,11397,1139,Los Angeles Lakers rating good. Los Angeles Lakers league National Basketball Association. National Basketball Association country United States of America.,good Los Angeles Lakers National Basketball Association United States of America,verify_attribute,You said the Los Angeles Lakers were good. Do you think most teams in the National Basketball Association from the United States of America are good?,1,3,(X (X (X (X))),0.04582038679,21.82434654,15.82263796,0.873202,verify_attribute,match_scores
1140,11407,11407,1140,Arsenal F.C. league Premier League. Manchester United F.C. league Premier League. Pat Crerand member of sports team Manchester United F.C.. Ian Wright member of sports team Arsenal F.C.. David Platt member of sports team Arsenal F.C.. Francis Jeffers member of sports team Arsenal F.C..,Arsenal F.C. Premier League Manchester United F.C. Pat Crerand Ian Wright David Platt Francis Jeffers,inform,"
Manchester United F.C. is a Premier League football team whose members include Pat Crerand. Arsenal F.C. is also a Premier League football team whose members include Ian Wright, David Platt, and Francis Jeffers.",1,6,(X (X) (X) (X) (X (X (X)))),0.04931430571,20.27809143,24.27803008,0.81951606,inform,match
1141,11414,11414,1141,Pisa S.C. rating okay. Pisa S.C. league Serie B. Venezia F.C. league Serie B.,okay Pisa S.C. Serie B Venezia F.C.,verify_attribute,You said Pisa S.C. was okay. Is that the case for all teams playing in the Serie B?,1,3,(X (X (X (X))),0.01318363874,75.85159302,18.87952177,0.6603231,verify_attribute,match_scores
1142,11423,11423,1142,S.S.C. Napoli head coach Rudi Garcia. Rudi Garcia member of sports team Lille OSC. Lucas Digne member of sports team Lille OSC. Antonio Arcadio member of sports team S.S.C. Napoli. Josip Radošević member of sports team S.S.C. Napoli. Aljoša Asanović member of sports team S.S.C. Napoli.,S.S.C. Napoli Rudi Garcia Lille OSC Lucas Digne Antonio Arcadio Josip Radošević Aljoša Asanović,inform,"
Rudi Garcia is the head coach of S.S.C. Napoli, and is a member of the sports team Lille OSC. Lucas Digne, Antonio Arcadio, Josip Radošević, and Aljoša Asanović are all members of S.S.C. Napoli.",1,6,(X (X) (X) (X) (X (X (X)))),0.03282002795,30.46920013,16.94786187,0.88209635,inform,match_scores
1143,11432,11432,1143,Mamelodi Sundowns F.C. head coach Pitso Mosimane. Pitso Mosimane member of sports team Al Sadd Sports Club. Al Sadd Sports Club country Qatar.,Mamelodi Sundowns F.C. Pitso Mosimane Al Sadd Sports Club Qatar,inform,"
Mamelodi Sundowns F.C. is coached by Pitso Mosimane, a member of the Qatar-based Al Sadd Sports Club.",1,3,(X (X (X (X))),0.005936731989,168.4428406,34.85799123,0.94944024,inform,match_scores
